filter,class,predicted_class
Original,77,77
snownight,77,77
Original,37,37
snownight,37,37
Original,31,31
snownight,31,31
Original,21,21
snownight,21,21
Original,28,28
snownight,28,28
Original,83,83
snownight,83,83
Original,97,45
snownight,97,45
Original,20,20
snownight,20,20
Original,50,50
snownight,50,50
Original,30,30
snownight,30,30
Original,16,16
snownight,16,16
Original,67,67
snownight,67,67
Original,50,50
snownight,50,57
Original,52,52
snownight,52,52
Original,43,43
snownight,43,43
Original,86,86
snownight,86,86
Original,86,86
snownight,86,23
Original,90,90
snownight,90,90
Original,11,11
snownight,11,11
Original,52,52
snownight,52,52
Original,23,23
snownight,23,23
Original,57,57
snownight,57,57
Original,32,32
snownight,32,32
Original,47,47
snownight,47,47
Original,45,45
snownight,45,45
Original,19,19
snownight,19,19
Original,32,32
snownight,32,32
Original,11,11
snownight,11,21
Original,53,53
snownight,53,53
Original,74,66
snownight,74,74
Original,74,74
snownight,74,74
Original,45,45
snownight,45,45
Original,40,40
snownight,40,40
Original,36,36
snownight,36,36
Original,46,46
snownight,46,46
Original,87,87
snownight,87,87
Original,32,32
snownight,32,32
Original,25,12
snownight,25,25
Original,30,30
snownight,30,30
Original,78,78
snownight,78,76
Original,36,36
snownight,36,36
Original,52,52
snownight,52,52
Original,51,51
snownight,51,48
Original,45,45
snownight,45,45
Original,86,86
snownight,86,86
Original,48,48
snownight,48,48
Original,57,57
snownight,57,57
Original,50,50
snownight,50,50
Original,36,36
snownight,36,36
Original,90,90
snownight,90,90
Original,78,78
snownight,78,78
Original,90,90
snownight,90,90
Original,20,20
snownight,20,20
Original,78,78
snownight,78,46
Original,28,28
snownight,28,28
Original,55,55
snownight,55,55
Original,28,28
snownight,28,15
Original,25,25
snownight,25,25
Original,7,6
snownight,7,6
Original,30,30
snownight,30,30
Original,79,79
snownight,79,79
Original,79,96
snownight,79,26
Original,15,15
snownight,15,25
Original,29,29
snownight,29,29
Original,75,75
snownight,75,75
Original,23,23
snownight,23,23
Original,74,74
snownight,74,74
Original,0,0
snownight,0,0
Original,30,30
snownight,30,30
Original,51,51
snownight,51,51
Original,57,57
snownight,57,57
Original,16,16
snownight,16,12
Original,90,90
snownight,90,90
Original,48,48
snownight,48,48
Original,90,90
snownight,90,90
Original,90,90
snownight,90,90
Original,52,52
snownight,52,48
Original,63,63
snownight,63,63
Original,52,52
snownight,52,52
Original,21,21
snownight,21,21
Original,66,66
snownight,66,66
Original,42,42
snownight,42,42
Original,36,36
snownight,36,36
Original,87,87
snownight,87,86
Original,16,16
snownight,16,16
Original,50,50
snownight,50,50
Original,75,75
snownight,75,75
Original,0,0
snownight,0,0
Original,86,86
snownight,86,86
Original,77,77
snownight,77,77
Original,31,35
snownight,31,35
Original,16,16
snownight,16,16
Original,41,41
snownight,41,41
Original,51,51
snownight,51,51
Original,72,72
snownight,72,72
Original,22,22
snownight,22,22
Original,25,25
snownight,25,25
Original,41,41
snownight,41,41
Original,52,52
snownight,52,52
Original,66,66
snownight,66,66
Original,48,48
snownight,48,48
Original,75,75
snownight,75,75
Original,23,23
snownight,23,23
Original,42,42
snownight,42,42
Original,46,46
snownight,46,46
Original,20,20
snownight,20,20
Original,23,23
snownight,23,23
Original,79,79
snownight,79,79
Original,53,50
snownight,53,53
Original,27,86
snownight,27,86
Original,50,50
snownight,50,50
Original,10,11
snownight,10,11
Original,16,16
snownight,16,16
Original,17,17
snownight,17,17
Original,67,67
snownight,67,67
Original,30,30
snownight,30,30
Original,86,86
snownight,86,86
Original,97,97
snownight,97,97
Original,83,83
snownight,83,83
Original,53,53
snownight,53,53
Original,36,36
snownight,36,36
Original,87,86
snownight,87,86
Original,76,76
snownight,76,68
Original,48,48
snownight,48,48
Original,63,63
snownight,63,75
Original,52,52
snownight,52,52
Original,45,45
snownight,45,45
Original,50,50
snownight,50,50
Original,51,51
snownight,51,51
Original,50,50
snownight,50,50
Original,89,89
snownight,89,86
Original,20,20
snownight,20,15
Original,60,60
snownight,60,60
Original,23,23
snownight,23,23
Original,17,17
snownight,17,16
Original,31,31
snownight,31,31
Original,32,32
snownight,32,32
Original,28,28
snownight,28,28
Original,90,90
snownight,90,48
Original,48,48
snownight,48,48
Original,50,50
snownight,50,77
Original,78,78
snownight,78,78
Original,86,86
snownight,86,86
Original,72,72
snownight,72,72
Original,87,87
snownight,87,27
Original,35,35
snownight,35,90
Original,97,97
