filter,class,predicted_class
Original,45,45
snownight,45,15
Original,43,43
snownight,43,53
Original,57,57
snownight,57,83
Original,90,90
snownight,90,90
Original,57,57
snownight,57,29
Original,52,52
snownight,52,15
Original,79,79
snownight,79,79
Original,77,77
snownight,77,10
Original,52,52
snownight,52,97
Original,97,97
snownight,97,97
Original,66,66
snownight,66,86
Original,50,50
snownight,50,29
Original,16,30
snownight,16,30
Original,39,37
snownight,39,39
Original,78,78
snownight,78,50
Original,16,63
snownight,16,91
Original,32,32
snownight,32,31
Original,56,52
snownight,56,53
Original,28,28
snownight,28,90
Original,16,16
snownight,16,30
Original,66,66
snownight,66,50
Original,11,21
snownight,11,21
Original,20,20
snownight,20,15
Original,48,48
snownight,48,20
Original,61,61
snownight,61,77
Original,52,52
snownight,52,62
Original,2,2
snownight,2,12
Original,74,74
snownight,74,77
Original,43,43
snownight,43,20
Original,77,77
snownight,77,77
Original,1,1
snownight,1,15
Original,28,28
snownight,28,0
Original,35,35
snownight,35,35
Original,37,37
snownight,37,74
Original,67,67
snownight,67,30
Original,30,30
snownight,30,30
Original,90,90
snownight,90,31
Original,23,23
snownight,23,22
Original,23,23
snownight,23,23
Original,15,23
snownight,15,22
Original,48,48
snownight,48,50
Original,23,23
snownight,23,27
Original,22,22
snownight,22,63
Original,3,3
snownight,3,0
Original,66,66
snownight,66,20
Original,45,45
snownight,45,45
Original,31,31
snownight,31,25
Original,61,61
snownight,61,0
Original,90,90
snownight,90,15
Original,66,66
snownight,66,77
Original,32,32
snownight,32,32
Original,86,86
snownight,86,68
Original,28,28
snownight,28,90
Original,23,23
snownight,23,29
Original,90,90
snownight,90,90
Original,67,67
snownight,67,67
Original,30,30
snownight,30,30
Original,90,90
snownight,90,90
Original,75,75
snownight,75,17
Original,66,66
snownight,66,16
Original,2,2
snownight,2,1
Original,57,57
snownight,57,57
Original,41,41
snownight,41,86
Original,45,45
snownight,45,32
Original,19,19
snownight,19,20
Original,19,19
snownight,19,86
Original,41,41
snownight,41,46
Original,46,46
snownight,46,62
Original,32,32
snownight,32,32
Original,57,57
snownight,57,57
Original,31,31
snownight,31,72
Original,73,73
snownight,73,73
Original,16,16
snownight,16,46
Original,55,55
snownight,55,46
Original,16,16
snownight,16,16
Original,52,52
snownight,52,35
Original,57,57
snownight,57,61
Original,78,78
snownight,78,11
Original,30,30
snownight,30,97
Original,16,23
snownight,16,23
Original,66,66
snownight,66,91
Original,90,90
snownight,90,77
Original,32,32
snownight,32,77
Original,50,50
snownight,50,52
Original,60,60
snownight,60,59
Original,28,28
snownight,28,28
Original,32,32
snownight,32,88
Original,90,90
snownight,90,90
Original,29,29
snownight,29,86
Original,90,90
snownight,90,90
Original,90,90
snownight,90,86
Original,6,6
snownight,6,15
Original,74,74
snownight,74,74
Original,1,1
snownight,1,1
Original,85,53
snownight,85,20
Original,16,16
snownight,16,16
Original,102,102
snownight,102,50
Original,87,87
snownight,87,86
Original,37,37
snownight,37,53
Original,53,53
snownight,53,53
Original,46,46
snownight,46,51
Original,66,63
snownight,66,77
Original,55,55
snownight,55,20
Original,83,83
snownight,83,51
Original,0,0
snownight,0,15
Original,49,49
snownight,49,49
Original,50,50
snownight,50,20
Original,41,41
snownight,41,86
Original,43,43
snownight,43,27
Original,46,46
snownight,46,61
Original,52,52
snownight,52,10
Original,70,70
snownight,70,86
Original,36,36
snownight,36,36
Original,52,52
snownight,52,52
Original,32,32
snownight,32,32
Original,42,42
snownight,42,92
Original,63,63
snownight,63,87
Original,16,16
snownight,16,16
Original,46,46
snownight,46,46
Original,31,31
snownight,31,31
Original,15,23
snownight,15,12
Original,16,29
snownight,16,53
Original,20,20
snownight,20,1
Original,28,28
snownight,28,28
Original,27,86
snownight,27,17
Original,63,63
snownight,63,1
Original,90,90
snownight,90,68
Original,51,51
snownight,51,1
Original,30,30
snownight,30,30
Original,50,50
snownight,50,50
Original,77,77
snownight,77,77
Original,31,31
snownight,31,68
Original,23,23
snownight,23,0
Original,52,52
snownight,52,77
Original,56,53
snownight,56,68
Original,77,77
snownight,77,77
Original,48,48
snownight,48,30
Original,51,51
snownight,51,60
Original,78,78
snownight,78,53
Original,90,90
snownight,90,74
