filter,class,predicted_class
Original,35,35
snow10,35,35
Original,87,87
snow10,87,87
Original,75,75
snow10,75,75
Original,52,52
snow10,52,52
Original,52,52
snow10,52,52
Original,77,77
snow10,77,77
Original,78,78
snow10,78,78
Original,57,57
snow10,57,57
Original,47,47
snow10,47,47
Original,74,74
snow10,74,74
Original,46,46
snow10,46,46
Original,87,87
snow10,87,87
Original,86,86
snow10,86,31
Original,75,75
snow10,75,75
Original,88,48
snow10,88,57
Original,50,50
snow10,50,50
Original,56,56
snow10,56,57
Original,74,74
snow10,74,74
Original,1,1
snow10,1,1
Original,83,83
snow10,83,83
Original,67,67
snow10,67,67
Original,79,79
snow10,79,79
Original,54,53
snow10,54,53
Original,99,99
snow10,99,99
Original,67,67
snow10,67,67
Original,52,52
snow10,52,52
Original,16,16
snow10,16,16
Original,50,50
snow10,50,50
Original,63,63
snow10,63,63
Original,57,57
snow10,57,57
Original,99,99
snow10,99,99
Original,63,63
snow10,63,63
Original,1,1
snow10,1,1
Original,53,53
snow10,53,50
Original,46,46
snow10,46,46
Original,23,23
snow10,23,23
Original,51,51
snow10,51,51
Original,88,88
snow10,88,90
Original,41,41
snow10,41,41
Original,78,78
snow10,78,78
Original,55,55
snow10,55,55
Original,51,51
snow10,51,51
Original,86,86
snow10,86,86
Original,19,19
snow10,19,19
Original,78,78
snow10,78,78
Original,2,2
snow10,2,2
Original,57,57
snow10,57,57
Original,51,51
snow10,51,51
Original,53,53
snow10,53,48
Original,51,53
snow10,51,51
Original,50,50
snow10,50,86
Original,86,86
snow10,86,86
Original,87,87
snow10,87,87
Original,50,50
snow10,50,50
Original,42,42
snow10,42,42
Original,16,16
snow10,16,16
Original,16,16
snow10,16,16
Original,90,90
snow10,90,90
Original,23,23
snow10,23,23
Original,74,74
snow10,74,74
Original,52,52
snow10,52,52
Original,51,51
snow10,51,51
Original,23,23
snow10,23,23
Original,83,83
snow10,83,80
Original,72,72
snow10,72,72
Original,91,91
snow10,91,91
Original,51,51
snow10,51,51
Original,86,87
snow10,86,86
Original,55,55
snow10,55,55
Original,17,17
snow10,17,21
Original,53,53
snow10,53,53
Original,15,15
snow10,15,15
Original,87,87
snow10,87,87
Original,45,45
snow10,45,45
Original,52,52
snow10,52,52
Original,39,39
snow10,39,39
Original,52,52
snow10,52,46
Original,90,90
snow10,90,90
Original,30,30
snow10,30,30
Original,42,42
snow10,42,42
Original,63,63
snow10,63,63
Original,16,16
snow10,16,0
Original,66,66
snow10,66,66
Original,20,20
snow10,20,20
Original,63,63
snow10,63,45
Original,90,90
snow10,90,90
Original,46,46
snow10,46,46
Original,36,36
snow10,36,36
Original,32,32
snow10,32,32
Original,90,90
snow10,90,90
Original,74,74
snow10,74,74
Original,16,16
snow10,16,16
Original,28,28
snow10,28,28
Original,55,55
snow10,55,55
Original,35,35
snow10,35,90
Original,23,23
snow10,23,23
Original,20,20
snow10,20,20
Original,16,16
snow10,16,16
Original,63,63
snow10,63,63
Original,23,23
snow10,23,23
Original,53,53
snow10,53,31
Original,90,90
snow10,90,90
Original,72,72
snow10,72,72
Original,53,53
snow10,53,53
Original,30,30
snow10,30,30
Original,30,30
snow10,30,30
Original,23,23
snow10,23,23
Original,23,23
snow10,23,23
Original,52,52
snow10,52,52
Original,70,70
snow10,70,70
Original,63,63
snow10,63,63
Original,6,6
snow10,6,6
Original,6,6
snow10,6,6
Original,41,41
snow10,41,41
Original,51,51
snow10,51,51
Original,93,93
snow10,93,93
Original,57,57
snow10,57,57
Original,19,19
snow10,19,20
Original,90,90
snow10,90,90
Original,55,55
snow10,55,55
Original,39,39
snow10,39,31
Original,71,71
snow10,71,71
Original,20,20
snow10,20,20
Original,67,67
snow10,67,67
Original,23,23
snow10,23,23
Original,30,30
snow10,30,30
Original,48,57
snow10,48,48
Original,79,79
snow10,79,79
Original,87,87
snow10,87,87
Original,6,6
snow10,6,6
Original,86,86
snow10,86,86
