filter,class,predicted_class
Original,46,46
night10,46,46
Original,16,16
night10,16,16
Original,6,6
night10,6,6
Original,34,34
night10,34,34
Original,32,32
night10,32,32
Original,63,63
night10,63,66
Original,52,52
night10,52,52
Original,52,52
night10,52,52
Original,66,66
night10,66,91
Original,50,50
night10,50,50
Original,30,30
night10,30,30
Original,28,28
night10,28,28
Original,50,50
night10,50,50
Original,66,66
night10,66,66
Original,31,31
night10,31,31
Original,20,20
night10,20,20
Original,50,50
night10,50,50
Original,23,23
night10,23,23
Original,50,50
night10,50,50
Original,97,97
night10,97,97
Original,30,30
night10,30,30
Original,52,52
night10,52,52
Original,86,86
night10,86,86
Original,16,16
night10,16,20
Original,90,90
night10,90,90
Original,24,6
night10,24,6
Original,66,66
night10,66,72
Original,20,20
night10,20,20
Original,50,50
night10,50,50
Original,45,45
night10,45,45
Original,23,23
night10,23,23
Original,30,30
night10,30,97
Original,23,23
night10,23,23
Original,79,79
night10,79,79
Original,46,46
night10,46,46
Original,52,52
night10,52,52
Original,49,49
night10,49,49
Original,72,72
night10,72,68
Original,30,30
night10,30,30
Original,30,30
night10,30,30
Original,1,1
night10,1,1
Original,52,52
night10,52,52
Original,48,48
night10,48,48
Original,28,28
night10,28,28
Original,60,60
night10,60,60
Original,41,41
night10,41,41
Original,63,77
night10,63,68
Original,57,57
night10,57,57
Original,87,87
night10,87,0
Original,55,55
night10,55,55
Original,66,66
night10,66,66
Original,45,45
night10,45,45
Original,21,21
night10,21,21
Original,90,90
night10,90,90
Original,46,46
night10,46,46
Original,32,32
night10,32,32
Original,91,91
night10,91,91
Original,52,52
night10,52,52
Original,52,52
night10,52,52
Original,23,23
night10,23,23
Original,57,57
night10,57,57
Original,63,63
night10,63,36
Original,56,55
night10,56,46
Original,23,23
night10,23,23
Original,30,30
night10,30,30
Original,22,22
night10,22,22
Original,36,36
night10,36,36
Original,41,41
night10,41,41
Original,64,64
night10,64,70
Original,45,45
night10,45,45
Original,12,12
night10,12,12
Original,79,79
night10,79,48
Original,61,61
night10,61,61
Original,74,74
night10,74,52
Original,16,16
night10,16,16
Original,36,36
night10,36,36
Original,36,36
night10,36,36
Original,45,45
night10,45,45
Original,42,42
night10,42,42
Original,52,52
night10,52,52
Original,23,23
night10,23,23
Original,32,32
night10,32,32
Original,46,46
night10,46,46
Original,90,90
night10,90,90
Original,60,60
night10,60,60
Original,90,90
night10,90,90
Original,12,12
night10,12,12
Original,78,78
night10,78,78
Original,97,97
night10,97,97
Original,91,91
night10,91,91
Original,93,93
night10,93,86
Original,61,61
night10,61,61
Original,90,90
night10,90,90
Original,28,28
night10,28,28
Original,15,15
night10,15,15
Original,74,74
night10,74,31
Original,32,32
night10,32,32
Original,52,52
night10,52,52
Original,90,90
night10,90,90
Original,97,97
night10,97,97
Original,22,22
night10,22,22
Original,20,20
night10,20,20
Original,36,36
night10,36,36
Original,91,91
night10,91,91
Original,23,23
night10,23,23
Original,52,52
night10,52,52
Original,90,90
night10,90,91
Original,32,32
night10,32,32
Original,52,52
night10,52,52
Original,15,15
night10,15,15
Original,53,53
night10,53,53
Original,24,24
night10,24,24
Original,51,51
night10,51,51
Original,50,50
night10,50,50
Original,23,23
night10,23,23
Original,16,16
night10,16,16
Original,42,42
night10,42,40
Original,52,52
night10,52,52
Original,67,67
night10,67,67
Original,90,90
night10,90,90
Original,57,57
night10,57,57
Original,67,67
night10,67,67
Original,57,57
night10,57,57
Original,85,85
night10,85,48
Original,37,37
night10,37,37
Original,32,32
night10,32,32
Original,32,32
night10,32,32
Original,57,57
night10,57,57
Original,6,6
night10,6,6
Original,90,90
night10,90,90
Original,45,45
night10,45,45
Original,17,17
night10,17,17
Original,35,35
night10,35,35
Original,42,42
night10,42,42
Original,67,67
night10,67,67
Original,45,45
night10,45,45
Original,90,90
night10,90,50
Original,16,16
night10,16,16
Original,52,52
night10,52,52
Original,30,30
night10,30,30
Original,16,16
night10,16,16
Original,75,75
night10,75,75
Original,2,2
night10,2,2
Original,15,15
night10,15,15
Original,37,37
night10,37,37
Original,19,19
night10,19,19
Original,19,19
night10,19,19
Original,23,23
night10,23,23
Original,12,12
night10,12,12
Original,83,83
night10,83,83
Original,91,67
night10,91,41
Original,0,0
night10,0,0
Original,77,77
night10,77,57
Original,63,63
night10,63,24
Original,1,1
night10,1,1
Original,52,52
night10,52,52
Original,45,45
night10,45,45
Original,78,78
night10,78,78
Original,90,90
night10,90,90
Original,48,48
night10,48,48
Original,52,52
night10,52,52
Original,21,21
night10,21,21
Original,21,21
night10,21,21
Original,55,55
night10,55,55
Original,72,72
night10,72,72
Original,11,11
night10,11,11
Original,2,2
night10,2,2
Original,12,12
night10,12,12
Original,19,19
night10,19,19
Original,70,70
night10,70,70
Original,52,52
night10,52,52
Original,23,23
night10,23,23
Original,57,57
night10,57,57
Original,32,32
night10,32,32
Original,85,85
night10,85,85
Original,52,52
night10,52,32
Original,90,90
night10,90,90
Original,90,90
night10,90,90
Original,41,41
night10,41,41
Original,7,7
night10,7,7
Original,90,90
night10,90,15
Original,30,30
night10,30,30
Original,55,55
night10,55,55
Original,57,57
night10,57,57
Original,92,93
night10,92,41
Original,0,0
night10,0,0
Original,1,1
night10,1,1
Original,45,45
night10,45,45
Original,57,57
night10,57,57
Original,67,67
night10,67,67
Original,31,31
night10,31,31
Original,15,15
night10,15,15
Original,12,12
night10,12,12
Original,32,32
night10,32,32
Original,94,93
night10,94,63
Original,79,79
night10,79,65
Original,74,74
night10,74,31
Original,52,52
night10,52,52
Original,57,57
night10,57,57
Original,23,23
night10,23,23
Original,90,90
night10,90,90
Original,87,87
night10,87,87
Original,90,90
night10,90,90
Original,17,17
night10,17,17
Original,75,75
night10,75,75
Original,78,78
night10,78,78
Original,90,90
night10,90,90
Original,87,87
night10,87,87
Original,46,46
night10,46,46
Original,7,7
night10,7,6
Original,50,50
night10,50,50
Original,67,67
night10,67,67
Original,90,90
night10,90,90
Original,57,57
night10,57,57
Original,23,23
night10,23,23
Original,70,70
night10,70,70
Original,82,82
night10,82,78
Original,67,67
night10,67,67
Original,46,46
night10,46,46
Original,30,30
night10,30,30
Original,28,28
night10,28,28
Original,90,90
night10,90,90
Original,50,50
night10,50,50
Original,12,12
night10,12,12
Original,16,16
night10,16,16
Original,63,63
night10,63,63
Original,20,20
night10,20,20
Original,89,89
night10,89,88
Original,86,86
night10,86,36
Original,23,23
night10,23,23
Original,30,30
night10,30,30
Original,55,55
night10,55,55
Original,55,55
night10,55,55
Original,31,31
night10,31,31
Original,32,32
night10,32,32
Original,90,90
night10,90,90
Original,30,30
night10,30,30
Original,78,78
night10,78,78
Original,67,67
night10,67,67
Original,51,51
night10,51,51
Original,29,29
night10,29,23
Original,93,93
night10,93,41
Original,52,52
night10,52,52
Original,50,50
night10,50,50
Original,46,46
night10,46,46
Original,51,51
night10,51,51
Original,51,51
night10,51,53
Original,46,46
night10,46,46
Original,30,30
night10,30,30
Original,0,0
night10,0,0
Original,63,63
night10,63,63
Original,86,86
night10,86,97
Original,20,20
night10,20,20
Original,78,78
night10,78,78
Original,30,30
night10,30,30
Original,77,67
night10,77,80
Original,49,49
night10,49,49
Original,46,46
night10,46,46
Original,52,52
night10,52,52
Original,0,0
night10,0,0
Original,50,50
night10,50,50
Original,35,35
night10,35,87
Original,102,102
night10,102,102
Original,55,55
night10,55,55
Original,48,48
night10,48,48
Original,30,30
night10,30,30
Original,58,58
night10,58,58
Original,23,23
night10,23,23
Original,45,45
night10,45,45
Original,23,23
night10,23,23
Original,99,99
night10,99,99
Original,86,86
night10,86,86
Original,94,93
night10,94,93
Original,50,50
night10,50,50
Original,52,52
night10,52,52
Original,23,23
night10,23,23
Original,90,90
night10,90,90
Original,42,43
night10,42,90
Original,30,30
night10,30,30
Original,17,17
night10,17,17
Original,67,67
night10,67,67
Original,90,90
night10,90,90
Original,32,32
night10,32,32
Original,52,52
night10,52,52
Original,90,90
night10,90,90
Original,34,34
night10,34,34
Original,21,21
night10,21,23
Original,16,23
night10,16,23
Original,81,90
night10,81,39
Original,4,4
night10,4,26
Original,36,36
night10,36,86
